Employee_ID,Age,Attrition,Business_Travel,Department,Distance_From_Home,Education,Environment_Satisfaction,Gender,Salary,Job_Involvement,Job_Level,Job_Role,Job_Satisfaction,Marital_Status,Number_of_Companies_Worked_previously,Overtime,Salary_Hike_in_percent,Total_working_years_experience,Work_life_balance,No_of_years_worked_at_current_company,No_of_years_in_current_role,Years_since_last_promotion
9026,18,No,No Travel,Software Development,49,Graduation,1,female,,1,2,Business Analyst,5,Married,7,No,26,7,4,9,7,5
7017,20,No,Travel Rarely,Cyber Security,19,Master's,4,male,36929,3,2,IT,1,Single,8,Yes,36,15,4,6,3,7
3149,55,No,No Travel,Network Administration,1,Graduation,3,MALE,122894,3,7,Software Engineer,1,Married,8,No,25,18,4,7,6,1
3177,58,No,Travel Rarely,Network Administration,12,PhD,2,FEMALE,77504,1,4,Help Desk,1,Single,6,Yes,89,16,3,10,6,5
5498,62,No,No Travel,Data Science,23,PhD,3,female,52918,5,6,Developer,3,Single,7,No,95,20,4,2,2,5
5622,44,No,Travel Rarely,IT Services,37,Master's,4,MALE,61104,5,2,Manager,1,Single,3,Yes,79,11,1,10,6,0
1404,54,Yes,Travel Rarely,Cyber Security,50,Graduation,3,male,112762,2,4,Business Analyst,1,Single,10,No,62,4,1,8,1,6
8364,43,No,Travel Rarely,Data Science,10,PhD,1,FEMALE,91776,4,3,Technician,1,Divorced,3,No,42,14,5,1,3,0
7223,49,No,Travel Rarely,Network Administration,4,Master's,3,FEMALE,90658,3,5,IT,3,Single,9,No,20,7,2,3,10,6
7302,19,Yes,No Travel,Software Development,30,Master's,2,MALE,128308,5,5,HR,4,Single,0,No,81,15,3,7,3,8
9226,40,No,No Travel,Cyber Security,40,Degree,1,female,161335,3,7,Business Analyst,4,Single,3,Yes,60,5,4,10,8,6
5953,62,No,Travel Rarely,Cyber Security,26,Degree,1,female,139221,2,2,Manager,1,Married,5,No,86,3,4,6,10,0
1223,41,No,Travel Rarely,IT Services,27,Degree,4,female,87571,2,4,Software Engineer,5,Married,6,No,53,17,3,0,10,1
4678,25,No,Travel Rarely,Software Development,30,Graduation,5,female,110966,2,8,IT,4,Divorced,3,Yes,99,15,2,1,6,0
770,28,No,No Travel,Cyber Security,48,Master's,2,female,126363,2,1,Developer,2,Single,5,No,27,20,4,6,9,0
4485,26,No,No Travel,Data Science,1,Master's,4,MALE,118977,4,5,Director,5,Married,4,No,97,14,2,3,1,4
1590,34,No,Travel Rarely,Data Science,42,Master's,4,female,127135,1,7,Manager,1,Divorced,5,No,9,10,4,5,1,2
6642,25,Yes,Travel Rarely,Data Science,28,Graduation,3,male,59557,1,8,Manager,5,Married,6,No,25,17,1,1,4,1
730,20,Yes,Travel Frequently,Cyber Security,26,PhD,3,MALE,192672,5,1,Manager,2,Married,1,Yes,96,2,5,10,9,8
5206,33,No,Travel Rarely,IT Services,36,Below College,2,MALE,123480,2,7,Manager,1,Divorced,5,No,29,5,5,8,7,6
6971,41,No,Travel Frequently,Data Science,37,Degree,5,MALE,144540,5,2,Manager,4,Married,8,No,53,3,3,7,4,8
2632,42,No,Travel Rarely,Data Science,13,Graduation,3,MALE,113743,5,5,Director,5,Married,9,Yes,1,13,4,4,10,1
8439,21,Yes,Travel Frequently,Software Development,18,Graduation,3,male,145274,5,3,Consultant,2,Single,7,No,2,12,2,9,4,6
9247,33,No,Travel Rarely,Cyber Security,46,Degree,1,female,189059,5,1,Developer,1,Married,4,No,36,19,5,10,9,0
8058,59,No,Travel Rarely,Network Administration,41,Graduation,5,FEMALE,99358,5,4,Director,5,Divorced,8,Yes,5,19,4,4,4,5
1761,63,No,Travel Frequently,Data Science,39,Below College,2,FEMALE,187910,4,4,QA Analyst,3,Single,8,Yes,54,13,3,4,5,4
6938,40,Yes,Travel Rarely,IT Services,10,Degree,3,FEMALE,140459,3,1,Technician,3,Divorced,1,No,39,17,2,7,6,6
1106,42,No,Travel Rarely,Software Development,4,Graduation,4,MALE,191310,4,4,Technician,4,Married,8,Yes,82,10,4,2,1,2
2414,18,Yes,Travel Rarely,Network Administration,11,Master's,1,female,109802,3,6,QA Analyst,2,Single,3,No,24,1,2,0,4,3
6522,30,No,No Travel,Data Science,7,Degree,3,male,97441,5,7,Support,1,Single,9,No,52,8,4,4,7,0
189,41,No,Travel Rarely,IT Services,45,Degree,3,FEMALE,100597,5,8,IT,3,Divorced,3,No,97,20,2,5,4,8
8377,43,No,Travel Rarely,IT Services,2,Degree,2,MALE,134774,5,7,Director,2,Married,9,No,21,0,4,8,5,6
1813,50,No,No Travel,Network Administration,28,Master's,3,FEMALE,122129,3,1,QA Analyst,1,Divorced,10,Yes,94,16,4,3,0,4
7608,34,Yes,Travel Rarely,Cyber Security,22,Degree,5,male,100216,2,7,Director,5,Single,1,No,71,6,3,7,8,3
173,56,No,Travel Rarely,Software Development,16,Master's,2,female,205538,3,3,HR,3,Single,6,No,33,20,5,6,1,8
2578,48,No,No Travel,Software Development,32,Master's,1,MALE,102565,5,7,Developer,2,Divorced,0,No,3,4,4,1,4,4
7139,31,No,Travel Rarely,Software Development,2,Graduation,5,female,70787,1,1,Help Desk,3,Single,8,No,70,14,2,5,6,6
559,29,No,Travel Frequently,Software Development,21,Graduation,3,male,46181,2,4,Help Desk,4,Divorced,10,No,10,20,3,2,5,3
5784,50,Yes,Travel Rarely,Cyber Security,18,Master's,4,male,69853,2,8,Business Analyst,2,Single,4,Yes,8,12,2,9,2,3
9738,23,No,No Travel,Data Science,38,PhD,3,MALE,134121,4,6,Support,3,Married,9,No,56,8,4,10,2,5
2618,30,No,Travel Rarely,Data Science,45,Graduation,5,MALE,59190,3,3,Support,2,Married,6,No,38,12,4,9,6,7
2195,61,No,Travel Rarely,IT Services,1,Below College,3,FEMALE,63190,5,6,Director,4,Divorced,1,Yes,77,6,1,8,9,0
8539,38,Yes,Travel Frequently,Cyber Security,26,Degree,2,female,98019,5,1,Manager,2,Single,10,No,45,4,3,5,5,7
8163,39,No,Travel Frequently,Data Science,40,Graduation,5,MALE,38834,1,8,Director,4,Married,1,Yes,27,20,3,10,0,5
8005,48,Yes,Travel Rarely,Cyber Security,14,Master's,4,FEMALE,63619,2,6,HR,4,Married,1,Yes,77,20,1,9,6,5
9356,20,Yes,Travel Frequently,Network Administration,28,Graduation,3,MALE,186662,5,2,Manager,3,Divorced,0,No,31,14,4,8,0,8
6623,52,No,Travel Frequently,Cyber Security,13,Master's,1,female,137685,2,4,Business Analyst,2,Married,8,No,94,3,5,9,4,0
4514,18,No,Travel Rarely,Network Administration,33,Master's,5,FEMALE,140135,3,5,Software Engineer,3,Divorced,1,No,60,3,1,0,4,0
8112,52,No,Travel Frequently,Software Development,19,Master's,4,MALE,37523,5,6,Business Analyst,4,Married,4,No,23,10,2,2,0,6
5537,23,No,Travel Rarely,Network Administration,15,Graduation,4,MALE,89353,3,3,Business Analyst,3,Single,0,No,93,20,5,9,4,3
2984,29,No,No Travel,IT Services,47,Master's,3,female,79744,5,5,QA Analyst,5,Married,7,Yes,36,16,2,7,2,2
8314,43,Yes,Travel Rarely,Network Administration,17,Graduation,2,female,119545,1,4,Developer,3,Married,10,No,32,11,1,0,3,7
2633,57,No,Travel Frequently,Data Science,36,Degree,4,male,88374,3,5,Help Desk,,Divorced,2,Yes,80,13,1,8,1,7
6286,33,No,Travel Rarely,IT Services,5,Master's,3,male,61670,1,2,Developer,1,Married,3,No,33,6,5,8,8,2
6517,61,Yes,Travel Rarely,IT Services,40,Degree,1,MALE,143439,1,5,Developer,2,Divorced,0,No,10,9,1,3,7,5
6626,20,No,Travel Rarely,IT Services,29,Degree,2,MALE,190086,4,5,Business Analyst,4,Married,8,Yes,14,19,5,5,0,1
1909,51,Yes,Travel Rarely,IT Services,34,Graduation,2,MALE,61341,1,8,Developer,5,Single,5,No,34,14,5,2,4,5
7030,42,Yes,Travel Rarely,Cyber Security,34,Master's,2,FEMALE,178140,3,1,Business Analyst,1,Divorced,3,Yes,14,11,2,3,7,8
2713,27,No,Travel Rarely,IT Services,12,Graduation,1,male,118806,4,1,Help Desk,,Married,1,Yes,87,4,2,1,9,4
9098,25,No,Travel Rarely,Data Science,38,Degree,3,MALE,159224,5,8,Technician,2,Married,7,Yes,67,15,3,7,7,4
4711,45,No,Travel Frequently,Network Administration,12,Below College,2,FEMALE,50418,4,8,Consultant,3,Single,6,No,8,0,5,10,5,8
5623,32,No,Travel Rarely,Data Science,27,Graduation,5,MALE,,4,2,Technician,1,Divorced,4,No,72,15,2,2,9,5
704,62,No,No Travel,Cyber Security,39,Master's,2,male,143644,5,8,HR,2,Single,2,No,8,16,4,2,8,4
937,23,Yes,Travel Rarely,Data Science,30,Degree,3,MALE,98740,1,3,Technician,4,Married,9,No,25,1,2,1,9,3
6644,20,No,Travel Rarely,Network Administration,27,Degree,5,male,155325,5,7,QA Analyst,5,Divorced,6,Yes,28,3,2,7,1,4
570,42,No,No Travel,IT Services,13,Degree,1,female,74830,2,3,Developer,,Single,1,Yes,82,17,5,2,8,6
8352,50,Yes,Travel Frequently,Cyber Security,23,Degree,3,female,77839,3,5,HR,4,Divorced,10,No,53,16,5,9,5,2
3440,48,No,Travel Frequently,IT Services,11,Degree,5,female,28572,1,4,HR,2,Married,6,No,37,9,1,9,2,3
6518,34,Yes,Travel Rarely,Data Science,13,Below College,5,male,210361,4,6,Support,1,Married,8,Yes,18,18,4,8,0,4
3462,59,No,No Travel,IT Services,21,Degree,5,female,97481,5,7,Support,2,Married,6,No,49,5,4,3,2,4
8039,45,No,Travel Rarely,IT Services,46,PhD,5,male,34449,4,3,Business Analyst,1,Single,4,No,100,12,2,7,8,1
9468,59,Yes,Travel Frequently,Cyber Security,2,Degree,5,female,201137,3,1,Consultant,5,Single,3,No,18,20,2,6,7,2
7252,35,No,No Travel,Software Development,6,Graduation,2,female,115860,4,4,Business Analyst,1,Single,6,No,78,18,5,5,10,4
993,28,No,Travel Rarely,IT Services,36,Graduation,4,male,95759,4,4,Developer,1,Single,2,No,93,19,5,10,9,2
7120,22,No,Travel Rarely,IT Services,46,Master's,4,female,115355,5,3,Director,2,Divorced,6,No,67,19,5,10,10,1
2946,27,No,Travel Rarely,Network Administration,17,Graduation,5,MALE,63687,3,4,QA Analyst,5,Married,8,Yes,51,7,1,1,9,2
6332,55,No,Travel Rarely,Software Development,22,Graduation,2,female,78585,3,7,Director,2,Married,4,Yes,50,4,3,5,7,3
9417,41,Yes,Travel Frequently,Network Administration,45,Master's,2,male,48625,5,4,QA Analyst,1,Married,2,No,26,8,3,5,2,5
5016,25,No,No Travel,IT Services,9,Degree,3,female,192145,3,6,Consultant,2,Married,9,No,57,3,5,8,10,3
434,42,No,Travel Rarely,Software Development,17,Graduation,5,female,109621,3,8,Support,2,Divorced,0,No,57,19,5,0,10,7
1005,58,No,Travel Rarely,Data Science,36,Degree,3,FEMALE,182031,5,2,HR,5,Divorced,6,No,60,5,3,3,1,4
3186,58,No,Travel Rarely,Network Administration,23,Master's,3,male,87144,5,7,IT,3,Divorced,9,No,57,17,3,3,1,2
5484,43,No,Travel Rarely,Network Administration,4,Master's,5,female,115107,2,8,Software Engineer,4,Single,3,No,21,10,1,9,9,8
5307,22,No,Travel Rarely,Data Science,32,Master's,3,female,133214,5,8,Support,4,Divorced,0,Yes,69,14,3,5,9,6
8824,34,No,No Travel,Data Science,14,Degree,3,MALE,102927,5,6,Consultant,1,Divorced,8,Yes,31,7,4,1,4,8
9232,58,No,Travel Frequently,Data Science,43,Graduation,3,female,73377,5,8,Technician,5,Divorced,3,No,85,12,1,3,8,4
577,59,No,Travel Frequently,IT Services,9,PhD,4,female,53651,1,1,HR,3,Married,1,Yes,29,17,3,5,1,5
3334,53,Yes,Travel Rarely,Network Administration,17,Master's,3,male,170325,4,6,QA Analyst,4,Married,3,No,6,19,3,10,1,4
2081,36,Yes,Travel Rarely,Software Development,39,Master's,2,male,121922,1,1,IT,5,Divorced,6,No,78,20,2,8,1,6
8520,56,Yes,Travel Frequently,Cyber Security,50,Master's,5,male,139545,3,8,HR,1,Married,3,No,0,7,3,3,0,5
6266,60,No,Travel Rarely,Network Administration,25,Graduation,4,FEMALE,178271,5,6,Help Desk,1,Single,3,No,52,18,,2,6,1
4868,27,No,Travel Rarely,Data Science,26,Graduation,1,FEMALE,60391,5,5,Support,2,Married,4,No,42,18,3,5,6,6
9711,30,No,Travel Rarely,Cyber Security,31,Graduation,4,female,195720,3,3,Support,2,Divorced,4,Yes,91,13,4,7,3,8
3199,22,Yes,Travel Rarely,Software Development,34,Degree,3,female,142023,4,1,Consultant,4,Single,6,No,3,7,3,8,8,3
7428,59,No,Travel Rarely,Software Development,40,Degree,2,female,31932,3,7,HR,1,Married,4,No,78,2,,6,0,4
9852,28,No,No Travel,Cyber Security,40,PhD,5,MALE,165520,1,6,Help Desk,5,Divorced,4,Yes,64,3,3,4,0,2
5048,52,No,Travel Rarely,IT Services,5,Degree,2,male,53892,2,7,Manager,,Divorced,4,Yes,73,10,1,3,1,5
9977,28,No,Travel Rarely,Cyber Security,15,Degree,2,MALE,82810,5,7,Business Analyst,4,Divorced,1,No,64,15,4,9,6,7
2284,19,No,Travel Rarely,IT Services,12,Graduation,5,male,166722,5,4,QA Analyst,1,Single,6,No,27,5,2,4,7,6
9419,47,Yes,No Travel,Software Development,47,Degree,1,male,194461,3,8,Director,1,Divorced,7,Yes,23,8,1,0,5,3
7471,39,No,No Travel,IT Services,23,Below College,2,male,34343,5,3,Consultant,5,Single,9,Yes,31,18,1,9,2,1
6269,35,Yes,Travel Rarely,Data Science,28,Graduation,1,female,39979,1,8,Support,3,Divorced,1,No,80,18,2,4,6,4
6996,45,Yes,Travel Frequently,Cyber Security,21,Graduation,3,male,160486,1,7,Consultant,2,Divorced,3,No,93,6,2,0,7,3
9566,29,Yes,Travel Frequently,Cyber Security,6,Below College,4,MALE,74992,4,7,Help Desk,5,Married,1,Yes,87,5,2,8,8,0
804,28,Yes,Travel Rarely,Software Development,41,Degree,1,MALE,131831,1,3,Software Engineer,2,Single,2,No,77,6,2,4,1,4
8963,54,Yes,Travel Frequently,Data Science,11,Graduation,5,female,51987,1,3,IT,2,Single,10,Yes,2,6,4,2,8,4
6799,34,No,Travel Rarely,Data Science,20,Graduation,1,MALE,34829,3,8,QA Analyst,1,Single,3,No,1,11,4,1,8,7
4886,45,No,Travel Rarely,Cyber Security,23,Master's,5,female,34829,2,1,Help Desk,1,Single,3,No,26,12,1,5,10,5
2507,38,No,Travel Frequently,Network Administration,41,Degree,2,FEMALE,,1,1,Developer,3,Single,8,No,95,3,4,4,5,7
6090,36,No,Travel Rarely,Network Administration,25,Master's,2,FEMALE,58620,3,8,QA Analyst,1,Single,7,Yes,84,20,,9,0,7
2622,49,Yes,Travel Rarely,Data Science,44,PhD,1,male,140356,4,6,Software Engineer,1,Married,6,Yes,55,15,5,3,6,4
7762,26,Yes,No Travel,IT Services,42,Degree,3,female,68257,1,3,Software Engineer,3,Single,0,No,0,1,2,7,1,7
888,42,Yes,Travel Frequently,Software Development,34,Graduation,3,FEMALE,82609,2,6,QA Analyst,4,Single,5,No,64,12,1,6,0,3
2925,51,No,Travel Rarely,Network Administration,27,Below College,4,female,212718,3,3,Software Engineer,2,Divorced,1,No,22,20,3,3,5,3
6307,63,No,Travel Rarely,IT Services,31,Degree,2,male,81834,3,3,Business Analyst,5,Divorced,2,Yes,46,20,3,8,7,1
2323,29,No,Travel Rarely,Cyber Security,15,Graduation,4,male,184927,4,6,Consultant,3,Divorced,0,Yes,23,16,3,9,8,2
9507,60,No,Travel Frequently,Data Science,6,Graduation,1,male,37263,5,3,Business Analyst,4,Married,5,Yes,24,14,4,10,7,2
8184,52,Yes,Travel Rarely,Cyber Security,44,Graduation,2,female,51204,1,4,Business Analyst,3,Single,6,No,60,1,2,6,1,2
6958,49,No,Travel Rarely,IT Services,11,PhD,2,female,86545,3,6,Business Analyst,1,Divorced,9,No,71,16,5,3,6,7
415,57,Yes,Travel Rarely,Network Administration,50,Graduation,1,male,52775,1,8,Developer,3,Married,1,Yes,4,8,5,3,5,4
4844,32,No,Travel Rarely,Network Administration,33,Degree,2,male,57588,4,2,QA Analyst,2,Divorced,4,No,88,13,3,6,4,2
5610,33,Yes,Travel Rarely,Data Science,23,Graduation,1,male,46336,2,2,Help Desk,3,Single,4,No,91,5,2,4,6,2
4977,34,No,Travel Rarely,Software Development,42,Degree,4,MALE,185913,3,8,Support,1,Divorced,6,No,23,17,2,10,4,3
5298,59,No,Travel Rarely,Cyber Security,49,Graduation,2,male,,2,3,Support,5,Divorced,8,No,81,4,3,0,0,0
6661,35,No,No Travel,Software Development,21,Graduation,4,female,121386,2,5,Director,3,Single,1,No,70,12,5,9,1,4
1316,42,No,Travel Rarely,Data Science,41,Degree,3,female,210941,4,2,Manager,3,Married,6,Yes,93,6,2,9,5,3
2653,38,No,Travel Rarely,Software Development,22,Graduation,1,MALE,79381,2,6,Support,5,Single,7,Yes,37,14,5,10,9,1
90,18,No,No Travel,Data Science,11,Degree,4,MALE,58008,1,7,Help Desk,1,Married,4,No,62,4,3,10,3,3
2930,18,Yes,Travel Rarely,Network Administration,26,Master's,3,FEMALE,,2,4,Director,4,Single,6,No,1,14,4,5,9,3
9060,46,No,Travel Rarely,Software Development,24,Degree,4,male,195435,4,1,Support,1,Married,2,No,71,5,3,10,6,5
3101,57,No,Travel Rarely,Network Administration,50,Graduation,2,FEMALE,105814,5,4,Technician,2,Married,2,No,65,11,3,10,3,4
8082,63,Yes,Travel Rarely,IT Services,18,Master's,2,MALE,29680,1,1,Developer,2,Single,5,No,36,11,1,3,0,6
7865,39,Yes,Travel Rarely,Data Science,24,Graduation,1,FEMALE,118989,2,1,HR,5,Divorced,6,No,72,15,2,3,5,2
9405,27,No,Travel Rarely,Data Science,23,Master's,2,male,178576,5,7,HR,5,Married,5,Yes,46,13,1,8,8,3
1675,39,Yes,Travel Rarely,IT Services,26,Master's,2,male,55615,1,6,Manager,3,Divorced,7,No,24,13,3,10,5,7
3497,21,No,No Travel,Cyber Security,50,Below College,4,male,199727,4,8,IT,2,Married,9,Yes,50,13,3,9,0,0
5516,62,No,No Travel,Software Development,16,Graduation,5,MALE,81205,1,6,Software Engineer,3,Divorced,4,No,55,7,5,0,7,3
1713,19,No,Travel Rarely,IT Services,15,PhD,2,MALE,132747,5,8,Support,5,Divorced,0,No,46,0,4,2,9,2
276,28,No,Travel Rarely,Cyber Security,24,Graduation,5,male,60610,3,4,HR,5,Divorced,0,Yes,4,8,4,1,0,5
9984,39,Yes,Travel Frequently,Data Science,47,Master's,3,FEMALE,64866,2,5,QA Analyst,3,Single,9,Yes,15,7,2,6,1,0
1786,48,No,No Travel,Network Administration,27,Master's,3,MALE,29118,5,1,Business Analyst,1,Single,0,No,83,9,5,0,1,4
9206,40,Yes,No Travel,IT Services,30,Master's,4,FEMALE,126179,1,1,Consultant,1,Divorced,4,No,24,11,4,2,1,1
377,24,No,Travel Frequently,Cyber Security,41,Graduation,4,FEMALE,71122,2,5,Software Engineer,1,Single,5,Yes,54,14,2,2,1,1
4626,46,No,No Travel,Data Science,27,Graduation,3,MALE,41074,4,6,Developer,3,Married,8,No,95,14,5,6,9,2
2037,18,Yes,Travel Rarely,Software Development,37,Graduation,1,female,141500,4,5,Consultant,4,Married,4,No,80,8,2,8,3,5
8311,28,Yes,Travel Rarely,Network Administration,41,Master's,1,male,111016,1,5,Software Engineer,3,Single,8,No,43,13,1,1,5,2
8583,63,No,Travel Rarely,Data Science,30,Graduation,1,FEMALE,154715,4,2,Technician,5,Divorced,9,No,54,16,4,6,10,1
1286,34,No,Travel Rarely,IT Services,45,Graduation,4,MALE,151084,4,3,Business Analyst,1,Single,7,Yes,10,14,1,6,8,4
8820,45,Yes,Travel Frequently,Data Science,45,Master's,5,FEMALE,100197,2,6,HR,3,Single,8,No,94,12,1,2,9,1
5528,59,Yes,Travel Rarely,IT Services,31,Graduation,2,male,106114,2,3,Help Desk,2,Single,6,Yes,4,20,2,9,5,5
7756,34,Yes,Travel Rarely,Network Administration,42,Below College,2,MALE,112442,3,5,Technician,1,Divorced,7,Yes,40,14,5,10,3,1
6272,49,No,Travel Rarely,Network Administration,29,Graduation,5,MALE,192300,4,3,Developer,2,Single,8,No,72,17,3,4,2,7
3375,60,No,Travel Rarely,Software Development,9,Degree,4,MALE,175228,4,7,QA Analyst,3,Divorced,4,No,14,2,4,5,5,1
2075,21,No,Travel Rarely,Cyber Security,34,Degree,3,MALE,54270,4,2,Manager,5,Single,2,No,74,2,4,4,10,5
8971,44,Yes,Travel Frequently,Software Development,9,PhD,1,female,144378,2,5,Director,5,Married,2,No,20,16,3,8,0,8
686,44,No,Travel Rarely,Data Science,21,Graduation,2,female,187315,3,2,Help Desk,4,Divorced,7,Yes,72,13,2,5,7,8
386,29,No,Travel Rarely,Software Development,3,Graduation,2,female,177285,1,8,Manager,2,Married,0,No,36,5,2,1,4,6
3056,26,No,No Travel,Cyber Security,13,Degree,5,male,65431,5,2,Consultant,,Divorced,7,No,62,6,1,10,4,4
1621,60,Yes,Travel Rarely,Network Administration,34,PhD,2,FEMALE,107482,2,1,Developer,3,Divorced,1,No,27,16,2,9,3,5
4745,39,No,Travel Rarely,Data Science,21,Below College,5,MALE,207089,1,8,Help Desk,4,Single,2,No,48,9,3,1,7,0
1972,47,No,Travel Rarely,Network Administration,21,Degree,1,male,65285,1,6,Software Engineer,4,Single,6,Yes,38,17,3,8,7,3
7676,35,No,Travel Rarely,Cyber Security,41,Below College,2,MALE,171757,3,4,QA Analyst,,Divorced,2,No,4,1,2,7,2,7
3736,35,No,Travel Rarely,IT Services,49,Graduation,5,female,107545,2,4,QA Analyst,3,Divorced,7,Yes,54,18,1,4,7,5
8546,49,No,Travel Rarely,Software Development,49,Degree,3,female,123405,4,6,IT,3,Divorced,7,No,3,18,2,1,6,3
2151,53,Yes,Travel Rarely,Network Administration,45,Degree,3,female,,1,5,HR,2,Married,1,Yes,75,12,2,2,0,6
1439,35,Yes,Travel Frequently,Data Science,32,Master's,1,MALE,154578,2,6,Consultant,2,Single,1,Yes,26,13,5,9,3,7
9563,27,No,Travel Rarely,IT Services,37,Master's,3,female,119047,3,2,IT,3,Married,9,No,27,18,4,2,0,0
2454,27,No,Travel Rarely,Network Administration,33,Below College,4,FEMALE,75130,2,1,Help Desk,4,Married,5,No,41,15,1,5,2,7
4816,23,No,Travel Rarely,IT Services,48,Degree,4,FEMALE,32266,1,8,IT,3,Single,9,Yes,70,11,1,9,5,3
8086,61,No,Travel Rarely,IT Services,11,Degree,5,MALE,32829,3,1,Director,3,Married,2,Yes,40,19,5,5,7,3
17,39,No,Travel Rarely,Data Science,48,Master's,5,female,151316,4,6,Director,4,Single,6,No,80,0,3,3,10,3
5449,61,No,Travel Frequently,Data Science,4,PhD,3,FEMALE,53718,3,2,Developer,4,Married,10,No,58,19,2,10,9,4
24,38,No,Travel Frequently,Network Administration,2,Master's,2,MALE,68777,2,1,Support,3,Divorced,5,Yes,55,13,3,9,4,1
602,22,No,Travel Rarely,Software Development,4,Degree,1,male,159559,5,2,Consultant,1,Divorced,8,No,8,10,4,8,4,1
9824,19,No,Travel Rarely,Software Development,47,Master's,3,female,35867,2,8,IT,5,Divorced,2,No,28,13,3,3,7,5
1852,37,Yes,Travel Rarely,Cyber Security,14,Degree,2,male,96928,5,4,Director,3,Single,0,No,89,1,3,7,8,5
4186,25,No,Travel Rarely,Network Administration,13,Master's,1,female,96160,3,5,Director,4,Divorced,0,No,82,10,3,1,8,1
2555,62,No,Travel Rarely,Network Administration,10,Degree,2,FEMALE,168017,5,7,Consultant,2,Divorced,8,No,84,19,1,9,5,8
8734,29,No,Travel Rarely,Network Administration,21,PhD,4,MALE,124153,5,6,Consultant,5,Divorced,0,No,40,7,2,3,4,5
5322,40,No,Travel Frequently,Cyber Security,30,Below College,4,FEMALE,82015,5,6,QA Analyst,4,Single,2,No,92,1,4,9,10,2
3543,61,Yes,Travel Rarely,Network Administration,34,Degree,1,FEMALE,84110,1,8,Help Desk,1,Divorced,9,No,70,20,2,5,9,8
1078,21,No,No Travel,Data Science,1,Graduation,5,MALE,115604,5,4,Business Analyst,3,Married,6,Yes,12,14,1,8,1,0
5634,38,No,Travel Rarely,Network Administration,47,Degree,1,male,41635,4,7,Software Engineer,1,Divorced,0,Yes,46,1,3,5,3,0
9918,43,No,Travel Rarely,Software Development,7,Degree,1,male,140160,2,8,Software Engineer,2,Married,3,No,7,18,3,10,8,7
8296,54,No,Travel Rarely,Cyber Security,32,Master's,4,FEMALE,43966,4,5,Business Analyst,3,Married,3,No,3,15,4,2,8,1
8561,22,No,Travel Rarely,Data Science,4,Degree,2,male,109985,5,2,Developer,5,Single,3,No,53,16,5,6,0,6
9472,53,No,Travel Rarely,Data Science,20,Graduation,3,male,94973,4,6,Help Desk,4,Single,5,Yes,61,1,1,5,1,8
4725,54,No,Travel Rarely,Network Administration,15,Degree,2,male,89421,5,2,HR,2,Married,10,No,49,13,3,4,1,0
8949,60,No,No Travel,Software Development,40,PhD,4,FEMALE,160871,5,5,Business Analyst,1,Single,6,No,48,3,2,4,8,2
5095,49,No,No Travel,IT Services,21,Master's,4,female,114744,4,8,Support,1,Single,5,No,7,16,5,5,10,4
5199,50,No,Travel Rarely,Cyber Security,27,Master's,1,FEMALE,112244,5,8,Technician,2,Single,5,No,38,16,4,0,4,0
8433,26,Yes,Travel Frequently,Software Development,48,Graduation,5,female,134165,3,6,Consultant,2,Married,10,No,100,5,3,5,9,1
